"FOLIO","VIV_SEL","P1_1","P1_2","P1_3","P1_4","P1_5","P1_6","P1_7_1","P1_7_2","P1_7_3","P1_7_4","P1_7_5","P1_7_6","P1_7_7","P1_7_8","P2_1","P2_2","P2_3","ENT","TLOC","FAC_VIV","EST_DIS","UPM_DIS"
"19152","12","2","03","2","1","1","1","1","2","1","1","2","2","2","","14","1","","20","4",698,"279","0002999"
"19153","13","2","01","2","2","2","1","2","2","2","1","2","2","2","","06","1","","20","4",698,"279","0002999"
"19154","14","2","02","3","5","2","1","2","2","2","1","2","2","2","","06","1","","20","4",698,"279","0002999"
"19155","18","2","01","2","1","1","1","2","2","2","2","2","2","2","","01","1","","20","4",698,"279","0002999"
"19156","20","1","01","2","1","1","2","","","","","","","","","03","1","","20","4",698,"279","0002999"
"19157","01","2","02","2","1","1","1","1","1","2","1","2","2","2","","02","1","","20","4",927,"280","0003000"
"19158","02","2","04","1","1","1","1","1","1","2","1","2","2","1","2","07","1","","20","4",927,"280","0003000"
"19159","03","2","03","2","1","1","1","2","1","2","2","1","2","1","2","05","1","","20","4",927,"280","0003000"
"19160","04","2","02","2","1","1","1","1","2","2","2","2","2","2","","02","1","","20","4",927,"280","0003000"
"19161","05","2","04","2","1","1","1","1","1","2","2","2","2","1","2","08","1","","20","4",927,"280","0003000"
"19162","06","2","05","2","1","1","1","1","2","1","2","2","2","1","2","05","1","","20","4",927,"280","0003000"
"19163","07","3","03","1","1","1","1","1","1","1","2","2","2","2","","02","1","","20","4",927,"280","0003000"
"19164","08","2","03","1","1","1","1","1","1","1","1","2","2","1","2","05","1","","20","4",927,"280","0003000"
"19165","09","3","02","1","1","1","1","1","1","2","1","2","2","1","2","03","1","","20","4",927,"280","0003000"
"19166","10","2","03","2","1","1","1","1","1","1","2","2","2","2","","06","1","","20","4",927,"280","0003000"
"19167","11","1","03","2","1","1","1","2","1","2","2","2","2","2","","05","1","","20","4",927,"280","0003000"
"19168","12","2","03","1","1","1","1","1","1","1","1","2","2","2","","02","1","","20","4",927,"280","0003000"
"19169","13","1","01","2","1","1","1","2","2","2","2","2","2","2","","05","1","","20","4",927,"280","0003000"
"19170","14","2","01","1","1","1","1","1","1","1","1","2","2","1","2","04","1","","20","4",927,"280","0003000"
"19171","15","2","03","1","1","1","1","1","1","2","2","2","2","2","","04","1","","20","4",927,"280","0003000"
"19172","17","2","02","1","1","1","1","1","1","1","1","2","2","1","2","03","1","","20","4",927,"280","0003000"
"19173","18","2","02","1","1","1","1","1","2","2","2","2","2","1","2","04","1","","20","4",927,"280","0003000"
"19174","19","2","03","1","1","1","1","1","1","1","2","2","2","1","2","06","1","","20","4",927,"280","0003000"
"19175","20","2","01","2","1","1","1","1","1","1","2","2","2","1","2","04","1","","20","4",927,"280","0003000"
"19176","01","2","02","2","1","1","1","2","2","2","1","2","2","2","","03","1","","20","4",1072,"280","0003001"
"19177","02","2","03","2","1","1","1","1","1","1","1","1","2","1","2","04","1","","20","4",1072,"280","0003001"
"19178","04","2","02","1","1","1","1","1","2","2","1","2","2","2","","02","1","","20","4",1072,"280","0003001"
"19179","05","2","01","2","1","1","1","1","2","2","1","2","2","2","","02","1","","20","4",1072,"280","0003001"
"19180","06","2","01","2","1","1","1","1","1","2","1","2","2","2","","04","1","","20","4",1072,"280","0003001"
"19181","07","2","02","2","1","1","1","1","1","1","2","2","2","2","","06","1","","20","4",1072,"280","0003001"
"19182","08","3","02","2","1","1","1","1","2","1","1","2","2","1","2","03","1","","20","4",1072,"280","0003001"
"19183","09","2","02","1","1","1","1","1","1","2","2","2","2","2","","05","1","","20","4",1072,"280","0003001"
"19184","10","2","01","1","2","1","1","1","1","2","1","2","2","2","","02","1","","20","4",1072,"280","0003001"
"19185","11","2","01","2","1","1","1","2","2","2","2","2","2","2","","02","1","","20","4",1072,"280","0003001"
"19186","12","2","04","2","1","1","1","1","1","1","1","2","2","2","","04","1","","20","4",1072,"280","0003001"
"19187","13","2","02","1","2","1","1","1","1","2","2","2","2","2","","04","1","","20","4",1072,"280","0003001"
"19188","14","2","01","1","2","1","1","1","2","2","1","2","2","2","","03","1","","20","4",1072,"280","0003001"
"19189","15","3","01","2","2","1","1","1","1","2","1","1","2","1","2","03","1","","20","4",1072,"280","0003001"
"19190","16","2","02","2","1","1","1","1","2","2","1","2","2","2","","05","1","","20","4",1072,"280","0003001"
"19191","17","2","03","1","1","1","1","1","1","2","1","2","2","1","2","06","1","","20","4",1072,"280","0003001"
"19192","19","2","03","2","1","1","1","1","2","2","1","2","2","2","","05","1","","20","4",1072,"280","0003001"
"19193","20","2","02","1","1","1","1","1","1","2","2","2","2","2","","03","1","","20","4",1072,"280","0003001"
"19194","01","3","02","1","1","1","1","1","2","1","1","1","2","1","2","02","1","","21","1",1405,"281","0003002"
"19195","02","3","02","1","1","1","1","1","2","2","1","1","2","1","2","03","1","","21","1",1405,"281","0003002"
"19196","03","3","02","2","1","1","1","1","2","2","2","2","2","2","","03","1","","21","1",1405,"281","0003002"
"19197","05","2","02","1","1","1","1","1","1","2","1","1","2","1","1","02","1","","21","1",1405,"281","0003002"
"19198","02","2","01","2","1","1","1","1","2","2","2","1","2","1","2","05","1","","21","1",1354,"282","0003003"
"19199","03","3","01","1","1","1","1","1","1","2","2","1","2","1","2","03","1","","21","1",1354,"282","0003003"
"19200","04","3","02","1","1","1","1","1","1","2","1","2","2","2","","04","1","","21","1",1354,"282","0003003"
"19201","05","3","04","1","1","1","1","1","1","1","1","2","2","2","","06","1","","21","1",1354,"282","0003003"
"19202","01","3","03","1","1","1","1","1","1","2","1","1","2","1","2","01","1","","21","1",1494,"281","0003004"
"19203","02","2","01","1","1","1","1","1","1","2","2","1","2","1","2","05","1","","21","1",1494,"281","0003004"
"19204","03","2","01","1","1","1","1","2","2","2","2","1","2","1","2","04","1","","21","1",1494,"281","0003004"
"19205","01","3","04","1","1","1","1","1","1","2","1","2","2","2","","02","1","","21","1",2006,"282","0003005"
"19206","02","2","01","1","1","1","1","1","1","2","1","2","2","2","","02","1","","21","1",2006,"282","0003005"
"19207","03","3","03","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","21","1",2006,"282","0003005"
"19208","04","3","04","1","1","1","1","1","1","1","1","1","2","1","2","03","1","","21","1",2006,"282","0003005"
"19209","05","3","02","1","1","1","1","1","2","1","2","2","2","1","2","02","1","","21","1",2006,"282","0003005"
"19210","01","3","01","1","1","1","1","1","1","1","1","2","2","2","","04","1","","21","1",1763,"283","0003006"
"19211","02","3","02","1","1","1","1","1","1","1","1","1","2","1","1","02","1","","21","1",1763,"283","0003006"
"19212","01","3","02","1","1","1","1","1","1","1","2","2","2","1","2","01","1","","21","1",1697,"282","0003007"
"19213","03","3","02","1","1","1","1","1","2","2","1","2","2","2","","04","1","","21","1",1697,"282","0003007"
"19214","03","3","02","1","1","1","1","1","1","1","1","2","2","1","2","01","1","","21","1",1770,"282","0003008"
"19215","04","2","04","1","1","1","1","1","1","1","1","1","1","1","1","03","1","","21","1",1770,"282","0003008"
"19216","05","3","03","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","21","1",1770,"282","0003008"
"19217","02","2","03","1","1","1","1","1","1","2","1","1","2","1","1","03","1","","21","1",1920,"282","0003009"
"19218","03","3","03","1","1","1","1","1","1","1","1","2","2","2","","02","1","","21","1",1920,"282","0003009"
"19219","04","3","03","1","1","1","1","1","1","1","1","1","1","1","1","03","1","","21","1",1920,"282","0003009"
"19220","05","3","03","1","1","1","1","1","1","2","2","1","2","1","1","01","1","","21","1",1920,"282","0003009"
"19221","01","2","02","1","1","1","1","2","2","2","2","2","2","2","","01","1","","21","1",1387,"281","0003010"
"19222","03","3","03","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","21","1",1387,"281","0003010"
"19223","04","3","01","1","1","1","1","1","1","1","2","1","2","1","2","01","1","","21","1",1387,"281","0003010"
"19224","05","2","01","1","1","1","1","1","2","2","1","2","2","2","","01","1","","21","1",1387,"281","0003010"
"19225","02","3","04","1","1","1","1","1","1","1","1","1","2","1","2","10","1","","21","1",2299,"282","0003011"
"19226","03","3","02","1","1","1","1","1","1","2","1","1","2","1","2","04","1","","21","1",2299,"282","0003011"
"19227","04","3","03","1","1","1","1","1","1","1","1","2","2","1","2","07","1","","21","1",2299,"282","0003011"
"19228","01","2","02","2","1","1","1","1","2","2","1","2","2","2","","06","1","","21","1",1740,"282","0003012"
"19229","02","3","02","1","1","1","1","1","1","2","1","1","2","1","2","04","1","","21","1",1740,"282","0003012"
"19230","03","2","02","1","1","1","1","1","1","2","1","1","2","1","2","02","1","","21","1",1740,"282","0003012"
"19231","01","2","02","1","1","1","1","1","2","1","2","2","2","2","","02","1","","21","1",2094,"282","0003013"
"19232","02","2","01","1","1","1","1","1","1","1","1","1","2","1","2","02","1","","21","1",2094,"282","0003013"
"19233","03","2","02","2","1","1","1","1","2","2","1","2","2","2","","04","1","","21","1",2094,"282","0003013"
"19234","04","3","04","1","1","1","1","1","1","1","1","1","1","1","1","04","1","","21","1",2094,"282","0003013"
"19235","05","2","02","1","1","1","1","1","1","1","1","2","2","1","2","05","1","","21","1",2094,"282","0003013"
"19236","01","3","01","2","1","1","1","1","1","2","2","2","2","2","","01","1","","21","1",2034,"281","0003014"
"19237","02","2","02","1","1","1","1","1","2","2","1","2","2","1","2","05","1","","21","1",2034,"281","0003014"
"19238","03","2","01","2","1","1","1","1","2","2","1","2","2","1","2","03","1","","21","1",2034,"281","0003014"
"19239","04","2","01","2","1","1","1","1","1","1","1","2","2","2","","04","1","","21","1",2034,"281","0003014"
"19240","05","3","01","1","1","1","1","1","2","2","1","2","2","1","2","04","1","","21","1",2034,"281","0003014"
"19241","01","2","02","1","1","1","1","1","1","1","1","2","2","1","2","05","1","","21","1",1458,"281","0003015"
"19242","02","2","03","2","1","1","1","1","1","2","1","2","2","1","2","09","1","","21","1",1458,"281","0003015"
"19243","03","2","02","1","1","1","1","2","2","2","1","2","2","2","","05","1","","21","1",1458,"281","0003015"
"19244","04","3","03","3","5","1","1","1","2","2","1","2","2","2","","02","1","","21","1",1458,"281","0003015"
"19245","05","2","03","1","1","1","1","1","1","2","1","2","2","2","","03","1","","21","1",1458,"281","0003015"
"19246","02","3","03","1","1","1","1","1","1","1","1","1","1","1","1","03","1","","21","1",1797,"283","0003016"
"19247","03","2","02","1","1","1","1","1","1","2","1","1","2","1","2","02","1","","21","1",1797,"283","0003016"
"19248","04","3","03","1","1","1","1","1","1","1","1","1","1","1","1","09","1","","21","1",1797,"283","0003016"
"19249","05","3","03","1","1","1","1","1","1","2","2","1","2","1","1","02","1","","21","1",1797,"283","0003016"
"19250","01","2","02","2","1","1","1","1","2","2","1","1","2","1","2","02","1","","21","1",1679,"281","0003017"
"19251","02","2","01","2","1","1","1","1","1","2","2","2","2","2","","02","1","","21","1",1679,"281","0003017"
"19252","03","3","01","1","1","1","1","2","2","2","2","2","2","1","2","02","1","","21","1",1679,"281","0003017"
"19253","04","2","02","1","1","1","1","1","2","1","1","2","2","2","","04","1","","21","1",1679,"281","0003017"
"19254","05","2","03","1","1","1","1","1","1","1","1","1","2","1","1","04","1","","21","1",1679,"281","0003017"
"19255","02","3","01","1","1","1","1","1","1","1","1","2","2","1","2","03","1","","21","1",1557,"281","0003018"
"19256","04","3","04","1","1","1","1","1","1","1","1","1","2","1","1","05","1","","21","1",1557,"281","0003018"
"19257","05","3","03","1","1","1","1","1","1","2","2","2","2","2","","09","1","","21","1",1557,"281","0003018"
"19258","01","3","02","1","1","1","1","1","1","2","2","1","2","1","1","01","1","","21","1",1330,"281","0003019"
"19259","04","3","02","1","1","1","1","1","1","2","1","2","2","1","2","03","1","","21","1",1330,"281","0003019"
"19260","01","3","03","1","1","1","1","1","2","2","1","1","2","1","2","03","1","","21","1",1947,"282","0003020"
"19261","02","3","03","1","1","1","1","1","2","2","2","2","2","2","","04","1","","21","1",1947,"282","0003020"
"19262","04","3","03","1","1","1","1","1","1","2","1","1","2","1","1","05","1","","21","1",1947,"282","0003020"
"19263","05","3","01","1","1","1","1","1","1","1","1","1","2","1","2","02","1","","21","1",1947,"282","0003020"
"19264","04","2","02","1","1","1","1","1","1","1","1","1","1","1","1","05","1","","21","1",1906,"282","0003021"
"19265","01","2","03","1","1","1","1","1","1","2","1","1","2","1","2","03","1","","21","1",1973,"282","0003022"
"19266","03","3","02","1","1","1","1","1","2","2","1","1","2","1","2","03","1","","21","1",1973,"282","0003022"
"19267","04","3","03","1","1","1","1","1","1","1","1","1","1","1","2","03","1","","21","1",1973,"282","0003022"
"19268","01","3","03","1","1","1","1","1","1","2","1","1","2","1","1","04","1","","21","1",1938,"282","0003023"
"19269","02","2","02","1","1","1","1","1","1","1","1","2","2","2","","04","1","","21","1",1938,"282","0003023"
"19270","03","3","02","1","1","1","1","1","1","1","1","1","2","1","2","02","1","","21","1",1938,"282","0003023"
"19271","04","2","02","1","1","1","1","1","1","2","1","2","2","1","2","03","1","","21","1",1938,"282","0003023"
"19272","05","3","02","1","1","1","1","1","1","2","1","2","1","1","2","02","1","","21","1",1938,"282","0003023"
"19273","01","3","01","1","1","1","1","1","1","1","1","1","1","1","1","03","1","","21","1",1205,"281","0003024"
"19274","02","2","03","1","1","1","1","1","2","1","1","2","2","2","","10","2","03","21","1",1205,"281","0003024"
"19275","04","2","02","2","3","1","1","1","1","2","1","2","2","2","","06","1","","21","1",1205,"281","0003024"
"19276","05","2","03","1","1","1","1","1","2","2","1","2","2","1","1","07","1","","21","1",1205,"281","0003024"
"19277","01","3","02","1","1","1","1","1","1","1","1","1","2","1","2","03","1","","21","1",1953,"282","0003025"
"19278","02","3","03","2","1","1","1","1","1","1","1","2","2","1","1","04","1","","21","1",1953,"282","0003025"
"19279","05","3","02","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","21","1",1953,"282","0003025"
"19280","01","2","02","1","1","1","1","1","2","2","2","2","2","2","","02","1","","21","1",1736,"281","0003026"
"19281","02","2","01","1","1","1","1","2","1","2","2","2","2","2","","04","1","","21","1",1736,"281","0003026"
"19282","03","2","02","2","3","1","1","2","2","2","1","2","2","2","","05","1","","21","1",1736,"281","0003026"
"19283","04","2","01","1","1","1","1","1","2","2","1","2","2","2","","04","1","","21","1",1736,"281","0003026"
"19284","05","2","02","1","1","1","1","1","1","2","1","2","2","2","","05","1","","21","1",1736,"281","0003026"
"19285","01","3","03","1","1","1","1","1","1","1","1","1","2","1","1","04","1","","21","1",2086,"283","0003027"
"19286","04","3","02","1","1","1","1","1","1","1","1","2","2","1","2","02","1","","21","1",2086,"283","0003027"
"19287","05","2","02","1","1","1","1","1","1","1","1","1","2","1","1","03","1","","21","1",2086,"283","0003027"
"19288","02","3","02","2","1","1","1","1","1","2","1","2","2","1","2","04","1","","21","1",1797,"282","0003028"
"19289","04","2","03","1","1","1","1","1","1","1","1","1","2","1","1","06","1","","21","1",1797,"282","0003028"
"19290","05","2","03","1","1","1","1","1","2","2","1","1","2","2","","04","1","","21","1",1797,"282","0003028"
"19291","01","3","02","1","1","1","1","1","1","2","1","2","2","1","2","02","1","","21","1",1532,"281","0003029"
